"ID";"Sex";"Age";"CausesOfDeath";"Periods";"Deaths_1"
"2949431";"4000   ";"71800";"A011521";"2013JJ00";"48"
"2949432";"4000   ";"71800";"A011521";"2014JJ00";"36"
"2949433";"4000   ";"71800";"A011521";"2015JJ00";"43"
"2949434";"4000   ";"71800";"A011521";"2016JJ00";"31"
"2949435";"4000   ";"71800";"A011521";"2017JJ00";"50"
"2949436";"4000   ";"71800";"A011521";"2018JJ00";"48"
"2949437";"4000   ";"71800";"A011521";"2019JJ00";"52"
"2949438";"4000   ";"71800";"A011521";"2020JJ00";"54"
"2949439";"4000   ";"71800";"A011521";"2021JJ00";"54"
"2951312";"4000   ";"71800";"A011594";"1996JJ00";"131"
"2951313";"4000   ";"71800";"A011594";"1997JJ00";"128"
"2951314";"4000   ";"71800";"A011594";"1998JJ00";"141"
"2951315";"4000   ";"71800";"A011594";"1999JJ00";"139"
"2951316";"4000   ";"71800";"A011594";"2000JJ00";"122"
"2951317";"4000   ";"71800";"A011594";"2001JJ00";"139"
"2951318";"4000   ";"71800";"A011594";"2002JJ00";"144"
"2951319";"4000   ";"71800";"A011594";"2003JJ00";"147"
"2951320";"4000   ";"71800";"A011594";"2004JJ00";"107"
"2951321";"4000   ";"71800";"A011594";"2005JJ00";"98"
"2951322";"4000   ";"71800";"A011594";"2006JJ00";"169"
"2951323";"4000   ";"71800";"A011594";"2007JJ00";"124"
"2951324";"4000   ";"71800";"A011594";"2008JJ00";"116"
"2951325";"4000   ";"71800";"A011594";"2009JJ00";"141"
"2951326";"4000   ";"71800";"A011594";"2010JJ00";"139"
"2951327";"4000   ";"71800";"A011594";"2011JJ00";"126"
"2951328";"4000   ";"71800";"A011594";"2012JJ00";"154"
"2951329";"4000   ";"71800";"A011594";"2013JJ00";"168"
"2951330";"4000   ";"71800";"A011594";"2014JJ00";"191"
"2951331";"4000   ";"71800";"A011594";"2015JJ00";"162"
"2951332";"4000   ";"71800";"A011594";"2016JJ00";"176"
"2951333";"4000   ";"71800";"A011594";"2017JJ00";"200"
"2951334";"4000   ";"71800";"A011594";"2018JJ00";"166"
"2951335";"4000   ";"71800";"A011594";"2019JJ00";"140"
"2951336";"4000   ";"71800";"A011594";"2020JJ00";"167"
"2951337";"4000   ";"71800";"A011594";"2021JJ00";"154"
"2953392";"4000   ";"71800";"A011674";"1996JJ00";"402"
"2953393";"4000   ";"71800";"A011674";"1997JJ00";"432"
"2953394";"4000   ";"71800";"A011674";"1998JJ00";"406"
"2953395";"4000   ";"71800";"A011674";"1999JJ00";"384"
"2953396";"4000   ";"71800";"A011674";"2000JJ00";"458"
"2953397";"4000   ";"71800";"A011674";"2001JJ00";"457"
"2953398";"4000   ";"71800";"A011674";"2002JJ00";"467"
"2953399";"4000   ";"71800";"A011674";"2003JJ00";"432"
"2953400";"4000   ";"71800";"A011674";"2004JJ00";"414"
"2953401";"4000   ";"71800";"A011674";"2005JJ00";"430"
"2953402";"4000   ";"71800";"A011674";"2006JJ00";"498"
"2953403";"4000   ";"71800";"A011674";"2007JJ00";"504"
"2953404";"4000   ";"71800";"A011674";"2008JJ00";"508"
"2953405";"4000   ";"71800";"A011674";"2009JJ00";"488"
"2953406";"4000   ";"71800";"A011674";"2010JJ00";"607"
"2953407";"4000   ";"71800";"A011674";"2011JJ00";"559"
"2953408";"4000   ";"71800";"A011674";"2012JJ00";"604"
"2953409";"4000   ";"71800";"A011674";"2013JJ00";"481"
"2953410";"4000   ";"71800";"A011674";"2014JJ00";"431"
"2953411";"4000   ";"71800";"A011674";"2015JJ00";"468"
"2953412";"4000   ";"71800";"A011674";"2016JJ00";"469"
"2953413";"4000   ";"71800";"A011674";"2017JJ00";"426"
"2953414";"4000   ";"71800";"A011674";"2018JJ00";"442"
"2953415";"4000   ";"71800";"A011674";"2019JJ00";"426"
"2953416";"4000   ";"71800";"A011674";"2020JJ00";"433"
"2953417";"4000   ";"71800";"A011674";"2021JJ00";"445"
"2955550";"4000   ";"71800";"A011757";"1996JJ00";"0"
"2955551";"4000   ";"71800";"A011757";"1997JJ00";"0"
"2955552";"4000   ";"71800";"A011757";"1998JJ00";"0"
"2955553";"4000   ";"71800";"A011757";"1999JJ00";"0"
"2955554";"4000   ";"71800";"A011757";"2000JJ00";"0"
"2955555";"4000   ";"71800";"A011757";"2001JJ00";"0"
"2955556";"4000   ";"71800";"A011757";"2002JJ00";"0"
"2955557";"4000   ";"71800";"A011757";"2003JJ00";"0"
"2955558";"4000   ";"71800";"A011757";"2004JJ00";"0"
"2955559";"4000   ";"71800";"A011757";"2005JJ00";"0"
"2955560";"4000   ";"71800";"A011757";"2006JJ00";"0"
"2955561";"4000   ";"71800";"A011757";"2007JJ00";"0"
"2955562";"4000   ";"71800";"A011757";"2008JJ00";"0"
"2955563";"4000   ";"71800";"A011757";"2009JJ00";"0"
"2955564";"4000   ";"71800";"A011757";"2010JJ00";"0"
"2955565";"4000   ";"71800";"A011757";"2011JJ00";"0"
"2955566";"4000   ";"71800";"A011757";"2012JJ00";"0"
"2955567";"4000   ";"71800";"A011757";"2013JJ00";"0"
"2955568";"4000   ";"71800";"A011757";"2014JJ00";"0"
"2955569";"4000   ";"71800";"A011757";"2015JJ00";"0"
"2955570";"4000   ";"71800";"A011757";"2016JJ00";"0"
"2955571";"4000   ";"71800";"A011757";"2017JJ00";"0"
"2955572";"4000   ";"71800";"A011757";"2018JJ00";"0"
"2955573";"4000   ";"71800";"A011757";"2019JJ00";"0"
"2955574";"4000   ";"71800";"A011757";"2020JJ00";"0"
"2955575";"4000   ";"71800";"A011757";"2021JJ00";"0"
"2957552";"4000   ";"71800";"A011833";"1996JJ00";"0"
"2957553";"4000   ";"71800";"A011833";"1997JJ00";"0"
"2957554";"4000   ";"71800";"A011833";"1998JJ00";"0"
"2957555";"4000   ";"71800";"A011833";"1999JJ00";"0"
"2957556";"4000   ";"71800";"A011833";"2000JJ00";"0"
"2957557";"4000   ";"71800";"A011833";"2001JJ00";"0"
"2957558";"4000   ";"71800";"A011833";"2002JJ00";"0"
"2957559";"4000   ";"71800";"A011833";"2003JJ00";"0"
"2957560";"4000   ";"71800";"A011833";"2004JJ00";"0"
"2957561";"4000   ";"71800";"A011833";"2005JJ00";"0"
"2957562";"4000   ";"71800";"A011833";"2006JJ00";"0"
"2957563";"4000   ";"71800";"A011833";"2007JJ00";"0"
"2957564";"4000   ";"71800";"A011833";"2008JJ00";"0"
"2957565";"4000   ";"71800";"A011833";"2009JJ00";"0"
"2957566";"4000   ";"71800";"A011833";"2010JJ00";"0"
"2957567";"4000   ";"71800";"A011833";"2011JJ00";"0"
"2957568";"4000   ";"71800";"A011833";"2012JJ00";"0"
"2957569";"4000   ";"71800";"A011833";"2013JJ00";"0"
"2957570";"4000   ";"71800";"A011833";"2014JJ00";"0"
"2957571";"4000   ";"71800";"A011833";"2015JJ00";"0"
"2957572";"4000   ";"71800";"A011833";"2016JJ00";"0"
"2957573";"4000   ";"71800";"A011833";"2017JJ00";"0"
"2957574";"4000   ";"71800";"A011833";"2018JJ00";"0"
"2957575";"4000   ";"71800";"A011833";"2019JJ00";"0"
"2957576";"4000   ";"71800";"A011833";"2020JJ00";"0"
"2957577";"4000   ";"71800";"A011833";"2021JJ00";"0"
"2959112";"4000   ";"71800";"A011893";"1996JJ00";"1"
"2959113";"4000   ";"71800";"A011893";"1997JJ00";"4"
"2959114";"4000   ";"71800";"A011893";"1998JJ00";"2"
"2959115";"4000   ";"71800";"A011893";"1999JJ00";"2"
"2959116";"4000   ";"71800";"A011893";"2000JJ00";"0"
"2959117";"4000   ";"71800";"A011893";"2001JJ00";"0"
"2959118";"4000   ";"71800";"A011893";"2002JJ00";"1"
"2959119";"4000   ";"71800";"A011893";"2003JJ00";"2"
"2959120";"4000   ";"71800";"A011893";"2004JJ00";"5"
"2959121";"4000   ";"71800";"A011893";"2005JJ00";"2"
"2959122";"4000   ";"71800";"A011893";"2006JJ00";"3"
"2959123";"4000   ";"71800";"A011893";"2007JJ00";"2"
"2959124";"4000   ";"71800";"A011893";"2008JJ00";"2"
"2959125";"4000   ";"71800";"A011893";"2009JJ00";"3"
"2959126";"4000   ";"71800";"A011893";"2010JJ00";"3"
"2959127";"4000   ";"71800";"A011893";"2011JJ00";"2"
"2959128";"4000   ";"71800";"A011893";"2012JJ00";"2"
"2959129";"4000   ";"71800";"A011893";"2013JJ00";"2"
"2959130";"4000   ";"71800";"A011893";"2014JJ00";"3"
"2959131";"4000   ";"71800";"A011893";"2015JJ00";"3"
"2959132";"4000   ";"71800";"A011893";"2016JJ00";"1"
"2959133";"4000   ";"71800";"A011893";"2017JJ00";"2"
"2959134";"4000   ";"71800";"A011893";"2018JJ00";"3"
"2959135";"4000   ";"71800";"A011893";"2019JJ00";"1"
"2959136";"4000   ";"71800";"A011893";"2020JJ00";"5"
"2959137";"4000   ";"71800";"A011893";"2021JJ00";"4"
"2961400";"4000   ";"71800";"A011981";"1996JJ00";"589"
"2961401";"4000   ";"71800";"A011981";"1997JJ00";"663"
"2961402";"4000   ";"71800";"A011981";"1998JJ00";"710"
"2961403";"4000   ";"71800";"A011981";"1999JJ00";"699"
"2961404";"4000   ";"71800";"A011981";"2000JJ00";"795"
"2961405";"4000   ";"71800";"A011981";"2001JJ00";"795"
"2961406";"4000   ";"71800";"A011981";"2002JJ00";"774"
"2961407";"4000   ";"71800";"A011981";"2003JJ00";"712"
"2961408";"4000   ";"71800";"A011981";"2004JJ00";"566"
"2961409";"4000   ";"71800";"A011981";"2005JJ00";"578"
"2961410";"4000   ";"71800";"A011981";"2006JJ00";"554"
"2961411";"4000   ";"71800";"A011981";"2007JJ00";"557"
"2961412";"4000   ";"71800";"A011981";"2008JJ00";"518"
"2961413";"4000   ";"71800";"A011981";"2009JJ00";"537"
"2961414";"4000   ";"71800";"A011981";"2010JJ00";"526"
"2961415";"4000   ";"71800";"A011981";"2011JJ00";"499"
"2961416";"4000   ";"71800";"A011981";"2012JJ00";"541"
"2961417";"4000   ";"71800";"A011981";"2013JJ00";"503"
"2961418";"4000   ";"71800";"A011981";"2014JJ00";"443"
"2961419";"4000   ";"71800";"A011981";"2015JJ00";"531"
"2961420";"4000   ";"71800";"A011981";"2016JJ00";"560"
"2961421";"4000   ";"71800";"A011981";"2017JJ00";"615"
"2961422";"4000   ";"71800";"A011981";"2018JJ00";"607"
"2961423";"4000   ";"71800";"A011981";"2019JJ00";"608"
"2961424";"4000   ";"71800";"A011981";"2020JJ00";"737"
"2961425";"4000   ";"71800";"A011981";"2021JJ00";"857"
"2963792";"4000   ";"71800";"A050205";"1996JJ00";
"2963793";"4000   ";"71800";"A050205";"1997JJ00";
"2963794";"4000   ";"71800";"A050205";"1998JJ00";
"2963795";"4000   ";"71800";"A050205";"1999JJ00";
"2963796";"4000   ";"71800";"A050205";"2000JJ00";
"2963797";"4000   ";"71800";"A050205";"2001JJ00";
"2963798";"4000   ";"71800";"A050205";"2002JJ00";
"2963799";"4000   ";"71800";"A050205";"2003JJ00";
"2963800";"4000   ";"71800";"A050205";"2004JJ00";
"2963801";"4000   ";"71800";"A050205";"2005JJ00";
"2963802";"4000   ";"71800";"A050205";"2006JJ00";
"2963803";"4000   ";"71800";"A050205";"2007JJ00";
"2963804";"4000   ";"71800";"A050205";"2008JJ00";
"2963805";"4000   ";"71800";"A050205";"2009JJ00";
"2963806";"4000   ";"71800";"A050205";"2010JJ00";
"2963807";"4000   ";"71800";"A050205";"2011JJ00";
"2963808";"4000   ";"71800";"A050205";"2012JJ00";
"2963809";"4000   ";"71800";"A050205";"2013JJ00";
"2963810";"4000   ";"71800";"A050205";"2014JJ00";
"2963811";"4000   ";"71800";"A050205";"2015JJ00";
"2963812";"4000   ";"71800";"A050205";"2016JJ00";
"2963813";"4000   ";"71800";"A050205";"2017JJ00";
"2963814";"4000   ";"71800";"A050205";"2018JJ00";
"2963815";"4000   ";"71800";"A050205";"2019JJ00";
"2963816";"4000   ";"71800";"A050205";"2020JJ00";"2378"
"2963817";"4000   ";"71800";"A050205";"2021JJ00";"1964"
"2963844";"4000   ";"71800";"A012072";"1996JJ00";"326"
"2963845";"4000   ";"71800";"A012072";"1997JJ00";"274"
"2963846";"4000   ";"71800";"A012072";"1998JJ00";"302"
"2963847";"4000   ";"71800";"A012072";"1999JJ00";"366"
"2963848";"4000   ";"71800";"A012072";"2000JJ00";"336"
"2963849";"4000   ";"71800";"A012072";"2001JJ00";"375"
"2963850";"4000   ";"71800";"A012072";"2002JJ00";"341"
"2963851";"4000   ";"71800";"A012072";"2003JJ00";"360"
"2963852";"4000   ";"71800";"A012072";"2004JJ00";"328"
"2963853";"4000   ";"71800";"A012072";"2005JJ00";"358"
"2963854";"4000   ";"71800";"A012072";"2006JJ00";"411"
"2963855";"4000   ";"71800";"A012072";"2007JJ00";"436"
"2963856";"4000   ";"71800";"A012072";"2008JJ00";"461"
"2963857";"4000   ";"71800";"A012072";"2009JJ00";"499"
"2963858";"4000   ";"71800";"A012072";"2010JJ00";"523"
"2963859";"4000   ";"71800";"A012072";"2011JJ00";"527"
"2963860";"4000   ";"71800";"A012072";"2012JJ00";"571"
"2963861";"4000   ";"71800";"A012072";"2013JJ00";"580"
"2963862";"4000   ";"71800";"A012072";"2014JJ00";"605"
"2963863";"4000   ";"71800";"A012072";"2015JJ00";"725"
"2963864";"4000   ";"71800";"A012072";"2016JJ00";"758"
"2963865";"4000   ";"71800";"A012072";"2017JJ00";"779"
"2963866";"4000   ";"71800";"A012072";"2018JJ00";"913"
"2963867";"4000   ";"71800";"A012072";"2019JJ00";"917"
"2963868";"4000   ";"71800";"A012072";"2020JJ00";"1031"
"2963869";"4000   ";"71800";"A012072";"2021JJ00";"1043"
"2973594";"4000   ";"71900";"A010668";"1996JJ00";"82"
"2973595";"4000   ";"71900";"A010668";"1997JJ00";"76"
"2973596";"4000   ";"71900";"A010668";"1998JJ00";"99"
"2973597";"4000   ";"71900";"A010668";"1999JJ00";"101"
"2973598";"4000   ";"71900";"A010668";"2000JJ00";"98"
"2973599";"4000   ";"71900";"A010668";"2001JJ00";"91"
"2973600";"4000   ";"71900";"A010668";"2002JJ00";"105"
"2973601";"4000   ";"71900";"A010668";"2003JJ00";"122"
"2973602";"4000   ";"71900";"A010668";"2004JJ00";"122"
"2973603";"4000   ";"71900";"A010668";"2005JJ00";"114"
"2973604";"4000   ";"71900";"A010668";"2006JJ00";"136"
"2973605";"4000   ";"71900";"A010668";"2007JJ00";"134"
"2973606";"4000   ";"71900";"A010668";"2008JJ00";"150"
"2973607";"4000   ";"71900";"A010668";"2009JJ00";"133"
"2973608";"4000   ";"71900";"A010668";"2010JJ00";"146"
"2973609";"4000   ";"71900";"A010668";"2011JJ00";"157"
"2973610";"4000   ";"71900";"A010668";"2012JJ00";"158"
"2973611";"4000   ";"71900";"A010668";"2013JJ00";"278"
"2973612";"4000   ";"71900";"A010668";"2014JJ00";"301"
"2973613";"4000   ";"71900";"A010668";"2015JJ00";"365"
"2973614";"4000   ";"71900";"A010668";"2016JJ00";"343"
"2973615";"4000   ";"71900";"A010668";"2017JJ00";"348"
"2973616";"4000   ";"71900";"A010668";"2018JJ00";"404"
"2973617";"4000   ";"71900";"A010668";"2019JJ00";"378"
"2973618";"4000   ";"71900";"A010668";"2020JJ00";"324"
"2973619";"4000   ";"71900";"A010668";"2021JJ00";"313"
"2978092";"4000   ";"71900";"A010840";"1996JJ00";"929"
"2978093";"4000   ";"71900";"A010840";"1997JJ00";"951"
"2978094";"4000   ";"71900";"A010840";"1998JJ00";"1010"
"2978095";"4000   ";"71900";"A010840";"1999JJ00";"1020"
"2978096";"4000   ";"71900";"A010840";"2000JJ00";"1036"
"2978097";"4000   ";"71900";"A010840";"2001JJ00";"955"
"2978098";"4000   ";"71900";"A010840";"2002JJ00";"1012"
"2978099";"4000   ";"71900";"A010840";"2003JJ00";"1012"
"2978100";"4000   ";"71900";"A010840";"2004JJ00";"1018"
"2978101";"4000   ";"71900";"A010840";"2005JJ00";"1060"
"2978102";"4000   ";"71900";"A010840";"2006JJ00";"1040"
"2978103";"4000   ";"71900";"A010840";"2007JJ00";"992"
"2978104";"4000   ";"71900";"A010840";"2008JJ00";"1077"
"2978105";"4000   ";"71900";"A010840";"2009JJ00";"1097"
"2978106";"4000   ";"71900";"A010840";"2010JJ00";"1079"
"2978107";"4000   ";"71900";"A010840";"2011JJ00";"1221"
"2978108";"4000   ";"71900";"A010840";"2012JJ00";"1301"
"2978109";"4000   ";"71900";"A010840";"2013JJ00";"1326"
"2978110";"4000   ";"71900";"A010840";"2014JJ00";"1401"
"2978111";"4000   ";"71900";"A010840";"2015JJ00";"1435"
"2978112";"4000   ";"71900";"A010840";"2016JJ00";"1472"
"2978113";"4000   ";"71900";"A010840";"2017JJ00";"1451"
"2978114";"4000   ";"71900";"A010840";"2018JJ00";"1368"
"2978115";"4000   ";"71900";"A010840";"2019JJ00";"1434"
"2978116";"4000   ";"71900";"A010840";"2020JJ00";"1410"
"2978117";"4000   ";"71900";"A010840";"2021JJ00";"1508"
"2982590";"4000   ";"71900";"A011013";"1996JJ00";"336"
"2982591";"4000   ";"71900";"A011013";"1997JJ00";"388"
"2982592";"4000   ";"71900";"A011013";"1998JJ00";"363"
"2982593";"4000   ";"71900";"A011013";"1999JJ00";"431"
"2982594";"4000   ";"71900";"A011013";"2000JJ00";"389"
"2982595";"4000   ";"71900";"A011013";"2001JJ00";"435"
"2982596";"4000   ";"71900";"A011013";"2002JJ00";"433"
"2982597";"4000   ";"71900";"A011013";"2003JJ00";"398"
"2982598";"4000   ";"71900";"A011013";"2004JJ00";"421"
"2982599";"4000   ";"71900";"A011013";"2005JJ00";"389"
"2982600";"4000   ";"71900";"A011013";"2006JJ00";"401"
"2982601";"4000   ";"71900";"A011013";"2007JJ00";"383"
"2982602";"4000   ";"71900";"A011013";"2008JJ00";"401"
"2982603";"4000   ";"71900";"A011013";"2009JJ00";"376"
"2982604";"4000   ";"71900";"A011013";"2010JJ00";"360"
"2982605";"4000   ";"71900";"A011013";"2011JJ00";"398"
"2982606";"4000   ";"71900";"A011013";"2012JJ00";"361"
"2982607";"4000   ";"71900";"A011013";"2013JJ00";"377"
"2982608";"4000   ";"71900";"A011013";"2014JJ00";"371"
"2982609";"4000   ";"71900";"A011013";"2015JJ00";"411"
"2982610";"4000   ";"71900";"A011013";"2016JJ00";"371"
"2982611";"4000   ";"71900";"A011013";"2017JJ00";"339"
"2982612";"4000   ";"71900";"A011013";"2018JJ00";"305"
"2982613";"4000   ";"71900";"A011013";"2019JJ00";"292"
"2982614";"4000   ";"71900";"A011013";"2020JJ00";"306"
"2982615";"4000   ";"71900";"A011013";"2021JJ00";"278"
"2984514";"4000   ";"71900";"A011087";"1996JJ00";"724"
"2984515";"4000   ";"71900";"A011087";"1997JJ00";"758"
"2984516";"4000   ";"71900";"A011087";"1998JJ00";"790"
"2984517";"4000   ";"71900";"A011087";"1999JJ00";"853"
"2984518";"4000   ";"71900";"A011087";"2000JJ00";"929"
"2984519";"4000   ";"71900";"A011087";"2001JJ00";"998"
"2984520";"4000   ";"71900";"A011087";"2002JJ00";"1164"
"2984521";"4000   ";"71900";"A011087";"2003JJ00";"1158"
"2984522";"4000   ";"71900";"A011087";"2004JJ00";"1141"
"2984523";"4000   ";"71900";"A011087";"2005JJ00";"1152"
"2984524";"4000   ";"71900";"A011087";"2006JJ00";"1286"
"2984525";"4000   ";"71900";"A011087";"2007JJ00";"1179"
"2984526";"4000   ";"71900";"A011087";"2008JJ00";"1304"
"2984527";"4000   ";"71900";"A011087";"2009JJ00";"1256"
"2984528";"4000   ";"71900";"A011087";"2010JJ00";"1386"
"2984529";"4000   ";"71900";"A011087";"2011JJ00";"1352"
"2984530";"4000   ";"71900";"A011087";"2012JJ00";"1661"
"2984531";"4000   ";"71900";"A011087";"2013JJ00";"1962"
"2984532";"4000   ";"71900";"A011087";"2014JJ00";"1986"
"2984533";"4000   ";"71900";"A011087";"2015JJ00";"2161"
"2984534";"4000   ";"71900";"A011087";"2016JJ00";"2158"
"2984535";"4000   ";"71900";"A011087";"2017JJ00";"2325"
"2984536";"4000   ";"71900";"A011087";"2018JJ00";"2412"
"2984537";"4000   ";"71900";"A011087";"2019JJ00";"2298"
"2984538";"4000   ";"71900";"A011087";"2020JJ00";"2037"
"2984539";"4000   ";"71900";"A011087";"2021JJ00";"2127"
"2986568";"4000   ";"71900";"A011166";"1996JJ00";"179"
"2986569";"4000   ";"71900";"A011166";"1997JJ00";"216"
"2986570";"4000   ";"71900";"A011166";"1998JJ00";"178"
"2986571";"4000   ";"71900";"A011166";"1999JJ00";"226"
"2986572";"4000   ";"71900";"A011166";"2000JJ00";"196"
"2986573";"4000   ";"71900";"A011166";"2001JJ00";"206"
"2986574";"4000   ";"71900";"A011166";"2002JJ00";"259"
"2986575";"4000   ";"71900";"A011166";"2003JJ00";"278"
"2986576";"4000   ";"71900";"A011166";"2004JJ00";"245"
"2986577";"4000   ";"71900";"A011166";"2005JJ00";"273"
"2986578";"4000   ";"71900";"A011166";"2006JJ00";"315"
"2986579";"4000   ";"71900";"A011166";"2007JJ00";"292"
"2986580";"4000   ";"71900";"A011166";"2008JJ00";"367"
"2986581";"4000   ";"71900";"A011166";"2009JJ00";"345"
"2986582";"4000   ";"71900";"A011166";"2010JJ00";"454"
"2986583";"4000   ";"71900";"A011166";"2011JJ00";"465"
"2986584";"4000   ";"71900";"A011166";"2012JJ00";"578"
"2986585";"4000   ";"71900";"A011166";"2013JJ00";"706"
"2986586";"4000   ";"71900";"A011166";"2014JJ00";"762"
"2986587";"4000   ";"71900";"A011166";"2015JJ00";"840"
"2986588";"4000   ";"71900";"A011166";"2016JJ00";"954"
"2986589";"4000   ";"71900";"A011166";"2017JJ00";"942"
"2986590";"4000   ";"71900";"A011166";"2018JJ00";"975"
"2986591";"4000   ";"71900";"A011166";"2019JJ00";"891"
"2986592";"4000   ";"71900";"A011166";"2020JJ00";"807"
"2986593";"4000   ";"71900";"A011166";"2021JJ00";"801"
"2988362";"4000   ";"71900";"A011234";"1996JJ00";"0"
"2988363";"4000   ";"71900";"A011234";"1997JJ00";"0"
"2988364";"4000   ";"71900";"A011234";"1998JJ00";"1"
"2988365";"4000   ";"71900";"A011234";"1999JJ00";"1"
"2988366";"4000   ";"71900";"A011234";"2000JJ00";"0"
"2988367";"4000   ";"71900";"A011234";"2001JJ00";"0"
"2988368";"4000   ";"71900";"A011234";"2002JJ00";"0"
"2988369";"4000   ";"71900";"A011234";"2003JJ00";"0"
"2988370";"4000   ";"71900";"A011234";"2004JJ00";"1"
"2988371";"4000   ";"71900";"A011234";"2005JJ00";"0"
"2988372";"4000   ";"71900";"A011234";"2006JJ00";"0"
"2988373";"4000   ";"71900";"A011234";"2007JJ00";"1"
"2988374";"4000   ";"71900";"A011234";"2008JJ00";"1"
"2988375";"4000   ";"71900";"A011234";"2009JJ00";"0"
"2988376";"4000   ";"71900";"A011234";"2010JJ00";"0"
"2988377";"4000   ";"71900";"A011234";"2011JJ00";"4"
"2988378";"4000   ";"71900";"A011234";"2012JJ00";"2"
"2988379";"4000   ";"71900";"A011234";"2013JJ00";"5"
"2988380";"4000   ";"71900";"A011234";"2014JJ00";"4"
"2988381";"4000   ";"71900";"A011234";"2015JJ00";"1"
"2988382";"4000   ";"71900";"A011234";"2016JJ00";"0"
"2988383";"4000   ";"71900";"A011234";"2017JJ00";"0"
"2988384";"4000   ";"71900";"A011234";"2018JJ00";"2"
"2988385";"4000   ";"71900";"A011234";"2019JJ00";"2"
"2988386";"4000   ";"71900";"A011234";"2020JJ00";"1"
"2988387";"4000   ";"71900";"A011234";"2021JJ00";"1"
"2990260";"4000   ";"71900";"A011307";"1996JJ00";"3612"
"2990261";"4000   ";"71900";"A011307";"1997JJ00";"3574"
"2990262";"4000   ";"71900";"A011307";"1998JJ00";"3733"
"2990263";"4000   ";"71900";"A011307";"1999JJ00";"3790"
"2990264";"4000   ";"71900";"A011307";"2000JJ00";"3827"
"2990265";"4000   ";"71900";"A011307";"2001JJ00";"3934"
"2990266";"4000   ";"71900";"A011307";"2002JJ00";"4003"
"2990267";"4000   ";"71900";"A011307";"2003JJ00";"3949"
"2990268";"4000   ";"71900";"A011307";"2004JJ00";"3914"
"2990269";"4000   ";"71900";"A011307";"2005JJ00";"3864"
"2990270";"4000   ";"71900";"A011307";"2006JJ00";"3850"
"2990271";"4000   ";"71900";"A011307";"2007JJ00";"3820"
"2990272";"4000   ";"71900";"A011307";"2008JJ00";"3927"
"2990273";"4000   ";"71900";"A011307";"2009JJ00";"3721"
"2990274";"4000   ";"71900";"A011307";"2010JJ00";"3981"
"2990275";"4000   ";"71900";"A011307";"2011JJ00";"4078"
"2990276";"4000   ";"71900";"A011307";"2012JJ00";"4304"
"2990277";"4000   ";"71900";"A011307";"2013JJ00";"4430"
"2990278";"4000   ";"71900";"A011307";"2014JJ00";"4701"
"2990279";"4000   ";"71900";"A011307";"2015JJ00";"4806"
"2990280";"4000   ";"71900";"A011307";"2016JJ00";"4828"
"2990281";"4000   ";"71900";"A011307";"2017JJ00";"4572"
"2990282";"4000   ";"71900";"A011307";"2018JJ00";"4463"
"2990283";"4000   ";"71900";"A011307";"2019JJ00";"4414"
"2990284";"4000   ";"71900";"A011307";"2020JJ00";"4210"
"2990285";"4000   ";"71900";"A011307";"2021JJ00";"4179"
"2993978";"4000   ";"71900";"A011449";"1996JJ00";"450"
"2993979";"4000   ";"71900";"A011449";"1997JJ00";"422"
"2993980";"4000   ";"71900";"A011449";"1998JJ00";"466"
"2993981";"4000   ";"71900";"A011449";"1999JJ00";"451"
"2993982";"4000   ";"71900";"A011449";"2000JJ00";"490"
"2993983";"4000   ";"71900";"A011449";"2001JJ00";"467"
"2993984";"4000   ";"71900";"A011449";"2002JJ00";"511"
"2993985";"4000   ";"71900";"A011449";"2003JJ00";"526"
"2993986";"4000   ";"71900";"A011449";"2004JJ00";"503"
"2993987";"4000   ";"71900";"A011449";"2005JJ00";"464"
"2993988";"4000   ";"71900";"A011449";"2006JJ00";"467"
"2993989";"4000   ";"71900";"A011449";"2007JJ00";"494"
"2993990";"4000   ";"71900";"A011449";"2008JJ00";"450"
"2993991";"4000   ";"71900";"A011449";"2009JJ00";"449"
"2993992";"4000   ";"71900";"A011449";"2010JJ00";"481"
"2993993";"4000   ";"71900";"A011449";"2011JJ00";"482"
"2993994";"4000   ";"71900";"A011449";"2012JJ00";"550"
"2993995";"4000   ";"71900";"A011449";"2013JJ00";"419"
"2993996";"4000   ";"71900";"A011449";"2014JJ00";"436"
"2993997";"4000   ";"71900";"A011449";"2015JJ00";"454"
"2993998";"4000   ";"71900";"A011449";"2016JJ00";"439"
"2993999";"4000   ";"71900";"A011449";"2017JJ00";"418"
"2994000";"4000   ";"71900";"A011449";"2018JJ00";"432"
"2994001";"4000   ";"71900";"A011449";"2019JJ00";"422"
"2994002";"4000   ";"71900";"A011449";"2020JJ00";"459"
"2994003";"4000   ";"71900";"A011449";"2021JJ00";"460"
"2995876";"4000   ";"71900";"A011521";"1996JJ00";"97"
"2995877";"4000   ";"71900";"A011521";"1997JJ00";"96"
"2995878";"4000   ";"71900";"A011521";"1998JJ00";"81"
"2995879";"4000   ";"71900";"A011521";"1999JJ00";"82"
"2995880";"4000   ";"71900";"A011521";"2000JJ00";"86"
"2995881";"4000   ";"71900";"A011521";"2001JJ00";"58"
"2995882";"4000   ";"71900";"A011521";"2002JJ00";"66"
"2995883";"4000   ";"71900";"A011521";"2003JJ00";"79"
"2995884";"4000   ";"71900";"A011521";"2004JJ00";"63"
"2995885";"4000   ";"71900";"A011521";"2005JJ00";"62"
"2995886";"4000   ";"71900";"A011521";"2006JJ00";"60"
